DIDOLFI BZ INDEX,HASH11 BZ EQUITY,IVVB11 BZ EQUITY,KADIMLB BZ INDEX,KADLOFF BZ INDEX
3.514821,40,253.5,1.46897946,2.503748
3.534964,43.65,252.73,1.48514751,2.531366
3.525823,43,250.8,1.48345731,2.530704
3.53128,44.41,253.1,1.48530328,2.530043
3.531477,42.72,254.9,1.4726353,2.495617
3.524112,45,254.89,1.46597357,2.48481
3.504135,44.3,257,1.42820986,2.399698
3.499316,43.15,254.55,1.41296816,2.36557
3.530664,43.75,256.5,1.4204734,2.367093
3.545387,45.97,260.39,1.43459328,2.39082
3.549945,47.52,259.79,1.45193388,2.429678
3.557969,48,263.09,1.46287624,2.440244
3.552867,46.03,257.65,1.47623394,2.488763
3.562065,46.05,254.7,1.48460043,2.505839
3.562711,44.9,255.46,1.47644109,2.480772
3.565875,45.9,255.45,1.48978921,2.515956
3.57444,46.35,256,1.49777615,2.525773
3.574244,45.7,254,1.48127148,2.487653
3.580527,47.66,256.49,1.49033782,2.504853
3.580803,48.72,255.2,1.46947024,2.450501
3.577078,49.95,256.5,1.46352499,2.438747
3.569701,50.59,256.25,1.46446263,2.445625
3.558676,46.7,261.5,1.41634896,2.352803
3.608645,45.96,256,1.44836365,2.396064
3.613341,44.85,256,1.45439143,2.401786
3.607817,43.78,252.85,1.46336923,2.42571
3.599338,45.64,254,1.46471914,2.438722
3.615675,47.05,255.65,1.47620096,2.448558
3.616956,47.18,256.35,1.46079226,2.416968
3.607192,46.35,254.52,1.43225791,2.358061
3.591407,43,252.43,1.39152885,2.283191
3.558927,40.8,249.92,1.39349039,2.302004
3.549575,42.25,253.01,1.40859971,2.336097
3.566284,43.83,257.2,1.43189078,2.380328
3.582065,41.55,259,1.43659974,2.383005
3.589701,42.3,259.4,1.4353913,2.376335
3.589715,41.18,256.35,1.39594877,2.288874
3.575474,40.7,256.82,1.40730086,2.316072
3.578892,43.45,255,1.40661779,2.31583
3.558906,46.89,254,1.41784999,2.346892
3.54873,48.58,254.18,1.3916155,2.288567
3.54152,50.3,258.7,1.378458,2.259451
3.527242,53,260.04,1.3717386,2.24469
3.534932,52.8,263.7,1.37767256,2.248141
3.53117,53.4,263.01,1.40344319,2.314754
3.544457,54.74,263.55,1.40684422,2.323322
3.544252,54.51,261.56,1.4242157,2.362375
3.559655,56.22,265.72,1.42714581,2.356225
3.54678,58.23,266,1.43211856,2.371738
3.542055,59.1,269.8,1.43553838,2.373271
3.603314,61.52,274.01,1.41875146,2.31304
3.591985,63.9,274.99,1.41558892,2.306723
3.639434,62,280,1.4050801,2.250474
3.635653,62,278.88,1.39083976,2.213405
3.628481,63.3,276.5,1.41388872,2.266435
3.625875,64,277.98,1.39562599,2.217183
3.60857,59,275.2,1.38422168,2.198369
3.615162,63.59,281.9,1.37687234,2.166011
3.626839,64.82,283,1.36657201,2.139797
3.629447,63.71,284,1.37540666,2.157559
3.648632,65.5,283.3,1.39208259,2.188817
3.657192,63.93,285.9,1.38599102,2.167118
3.650627,62.7,282.95,1.40047651,2.202787
3.649511,67.45,283.97,1.40448938,2.207894
3.65375,68.25,280,1.41203657,2.226616
3.640508,67.2,278.46,1.40512524,2.217337
3.646772,65.3,273.9,1.415849,2.242754
3.639369,66.4,278.12,1.40571646,2.217609
3.630762,61.4,281.01,1.38466137,2.173139
3.63171,62.06,282.96,1.36647531,2.13535
3.641891,60.05,284.68,1.36833681,2.13622
3.638391,61.79,286.41,1.37417229,2.15203
3.641962,59,285.69,1.36778151,2.133459
3.620028,60.25,285.45,1.37147287,2.145735
3.600079,59.85,286.21,1.36985468,2.143334
3.593876,63.1,285.5,1.38131353,2.168593
3.59096,58.51,279.15,1.3539148,2.110526
3.59536,60.95,284,1.36492733,2.123379
3.577725,62.69,280.55,1.34639947,2.088166
3.575932,62.17,279,1.33062752,2.055094
3.580858,60.7,281,1.35797459,2.106324
3.594097,57.4,279.1,1.36657019,2.116179
3.598103,54.01,284.02,1.38161526,2.147927
3.593483,54.9,287.09,1.39159436,2.167517
3.606125,54.9,284,1.40401823,2.190266
3.591838,52.31,283.12,1.38760073,2.159593
3.59003,52.8,287.22,1.39928867,2.174561
3.595567,50.34,288,1.39937884,2.180199
3.594421,51.98,286.67,1.39583572,2.172826
3.601605,54.3,290.88,1.40736121,2.192617
3.565414,53.19,290.35,1.39984145,2.1908
3.569666,51.41,286.74,1.39602999,2.185979
3.582516,51.95,286.23,1.3903649,2.159001
3.60429,53.2,291.3,1.40668547,2.179341
3.605082,53.5,290.22,1.40918943,2.182674
3.609621,55.15,292.59,1.41192986,2.190993
3.610121,55.15,292.59,1.41197702,2.190911
3.612258,53.5,294.56,1.41940997,2.206434
3.6248,51,294.03,1.4265201,2.219167
3.628966,51,297.75,1.42548116,2.21909
3.628388,49.45,293.56,1.42974309,2.229376
3.629591,49.45,293.56,1.42984662,2.229291
3.621292,49.31,297,1.41447988,2.20196
3.632187,50.22,296.55,1.40976503,2.191313
3.622188,48.88,293.6,1.37967402,2.129794
3.59712,46.95,291.3,1.37208725,2.123649
3.583074,44.45,287.95,1.37274118,2.128928
3.590993,43.89,288,1.37275608,2.127012
3.584957,44.54,286.9,1.3818409,2.144593
3.587728,45.6,285.32,1.39542244,2.181977
3.591028,44.25,282,1.39352675,2.178475
3.576833,44.8,280.3,1.39239456,2.179802
3.575202,43.25,281,1.38457701,2.159005
3.570586,43.2,277.94,1.38008062,2.158339
3.566241,42.05,269.8,1.38830993,2.178388
3.570159,42.85,265.3,1.38801119,2.185326
3.544218,38.01,261,1.37308444,2.164786
3.546594,36.1,262.3,1.36976429,2.160495
3.539464,35,258.8,1.37626226,2.182707
3.514828,36.11,256.6,1.36379055,2.166962
3.505433,34.25,254.05,1.36308829,2.177137
3.53467,36.4,259.05,1.3782205,2.194523
3.552036,37,260.4,1.38931418,2.205517
3.560762,37.39,260.01,1.40052641,2.223023
3.573532,35.7,262,1.39947924,2.210769
3.570401,35.34,260.5,1.39062625,2.188672
3.559653,39.44,260.2,1.38960995,2.194733
3.575895,42.4,257.8,1.39958829,2.206361
3.569337,42.6,260,1.39983984,2.211703
3.588038,42.99,262,1.41266395,2.231727
3.569414,42.19,258,1.41058808,2.236012
3.549229,40.25,253,1.39819751,2.215446
3.556127,39.25,250,1.40036007,2.218855
3.546986,41.1,251.4,1.39709615,2.211441
3.549826,41.11,249.74,1.39522231,2.204651
3.558595,38,246.71,1.39305238,2.201217
3.539237,37,243.4,1.38500092,2.184195
3.5366,34.72,237.5,1.37223506,2.156697
3.538692,34.1,236.4,1.37965588,2.171613
3.5526,33.56,232,1.37666476,2.164922
3.543894,34.9,238,1.38300489,2.180401
3.54185,36,245.5,1.38656273,2.182902
3.570184,39.65,243.6,1.40928953,2.219895
3.604308,37.3,239.4,1.42024565,2.225278
3.626221,36.3,239.1,1.42368779,2.225043
3.659398,34.38,234,1.41286682,2.19754
3.651385,34.45,230.4,1.40789446,2.190655
3.645436,36.68,234,1.42816339,2.229959
3.642641,35.6,233.4,1.4295864,2.228531
3.661903,34.3,233.35,1.42046014,2.204573
3.682608,35.4,234.4,1.41349775,2.189257
3.677059,36.26,240.15,1.40896687,2.183269
3.674489,37.3,243,1.42294685,2.20333
3.676672,36.5,242.6,1.44075868,2.241943
3.682052,37.5,244.5,1.45655533,2.276021
3.688421,36.6,241.35,1.46408036,2.288616
3.689714,37.96,242.65,1.46652002,2.291641
3.704611,36.65,235.8,1.47088542,2.292776
3.707158,38.1,237.5,1.47904035,2.309984
3.71143,38.02,235.45,1.47533417,2.29519
3.707677,41.15,238.3,1.4733068,2.290015
3.696379,41.25,240.65,1.47626547,2.298663
3.681359,41,240.56,1.47447953,2.304996
3.684986,39.47,235.65,1.4776313,2.306397
3.707767,40.18,231.99,1.49380017,2.323264
3.722862,39.12,230.88,1.50008787,2.325286
3.721388,39.42,230.5,1.49042928,2.313899
3.720723,37.69,231.5,1.48533129,2.311883
3.713646,37.5,233,1.47957376,2.308704
3.716066,37.09,231.03,1.4766407,2.309674
3.713534,34.05,226.1,1.46548675,2.297008
3.710905,34,224.5,1.45850761,2.281597
3.708117,35.44,227.4,1.45868528,2.281715
3.71858,34.35,225.2,1.46261378,2.291682
3.718681,34.68,223.51,1.46736895,2.297429
3.709935,35.06,227.15,1.46119155,2.284105
3.724126,34.44,225.5,1.46684509,2.286055
3.703127,34.5,224,1.43864749,2.251764
3.701119,35.45,228.47,1.43939699,2.259767
3.726027,34.3,227.4,1.44246863,2.261873
3.711516,35,227,1.45509602,2.291871
3.719351,35.4,232,1.46257242,2.29873
3.712387,34.57,224.1,1.44349524,2.263044
3.721052,35.2,230.2,1.43739913,2.247785
3.736203,33.88,226.75,1.44562065,2.260011
3.739177,35.59,231,1.46072333,2.290185
3.743027,33.3,228,1.43971939,2.244097
3.757278,33.4,229.15,1.43785393,2.239057
3.748775,29,225,1.426603,2.223918
3.73479,29,224.5,1.41916891,2.211076
3.732952,27.18,221.75,1.42145647,2.21472
3.748879,25.95,220.62,1.43044285,2.230119
3.760088,27.19,222.25,1.43908248,2.241097
3.734583,26.55,221.94,1.43899939,2.245502
3.746274,26.35,221.86,1.44957009,2.268023
3.737014,25.74,214,1.42963353,2.232747
3.729864,26.2,211,1.43566057,2.244999
3.719962,25.11,208.89,1.43996726,2.25756
3.723941,25,209.69,1.45330238,2.285401
3.737043,24.6,209.95,1.46662082,2.305842
3.738629,24.8,210.2,1.46942776,2.310055
3.719273,23.95,211.75,1.46659402,2.30494
3.718355,23.1,216,1.46725472,2.304872
3.719724,24.99,216.39,1.46571315,2.305461
3.732568,25.75,214.5,1.4733009,2.31409
3.735946,24.9,216.25,1.47346825,2.32243
3.742474,24.75,219.35,1.48176295,2.341232
3.732936,23.9,215.35,1.46941919,2.314182
3.721253,25.59,216.75,1.45398349,2.286194
3.713961,26.07,222,1.43782301,2.265225
3.719328,24.9,220.9,1.42955589,2.246533
3.696392,25.02,218,1.41673302,2.233105
3.692232,24.5,212.75,1.40314003,2.209694
3.725918,19.6,210,1.38827507,2.167
3.782571,18.72,209.75,1.3915988,2.15462
3.744863,18.05,209,1.39708107,2.173253
3.742993,17.6,207.5,1.37756718,2.136847
3.732432,17.25,211,1.37037214,2.126449
3.723498,17.8,212.5,1.36589459,2.119057
3.703348,17.25,213.55,1.35609175,2.102397
3.709327,18.51,217.65,1.35081238,2.086827
3.713672,18.7,225.5,1.35473748,2.088267
3.713667,18.32,223.7,1.36967321,2.122087
3.762824,17.69,220.5,1.37670735,2.128106
3.747414,17.61,217.5,1.36361571,2.103608
3.719088,16.27,216.7,1.35187538,2.082145
3.726779,17.04,227,1.36328421,2.104153
3.727906,17.43,222.99,1.35771711,2.089581
3.726723,18.45,226.5,1.34815895,2.064408
3.730679,18.35,228.16,1.35049944,2.070188
3.712843,19.38,228.55,1.36144284,2.101529
3.736533,18.97,225.2,1.36416392,2.105251
3.78515,18.22,227,1.36003837,2.07909
3.756054,17.35,227.85,1.35184738,2.068355
3.754891,17.46,225.24,1.34881436,2.059492
3.77787,18.89,225.75,1.34951692,2.053313
3.753955,19.5,228.85,1.3446299,2.048256
3.778884,20.4,228.5,1.34938637,2.051338
3.792064,22.08,233.9,1.3653389,2.081496
3.781998,21.71,237.15,1.36916754,2.090753
3.798917,22.4,240.13,1.37502435,2.09602
3.765874,21.85,238.84,1.37034762,2.094428
3.762272,20.8,233.75,1.37590864,2.117652
3.7627,19.4,230.5,1.37159305,2.109677
3.758642,21,231.65,1.38324438,2.14071
3.745743,22.4,230.8,1.38317529,2.143368
3.751741,22.05,234.5,1.3917234,2.157702
3.751588,21.12,233.95,1.38583811,2.144784
3.740363,21.6,237,1.38696446,2.156938
3.721199,21.94,240.55,1.38558898,2.155247
3.735495,20.9,237.7,1.39977438,2.168514
3.735195,21.5,235,1.40834079,2.185029
3.749967,22,232.19,1.42127251,2.208039
3.740423,21.26,232.57,1.41879634,2.208287
3.720714,22,234.89,1.43187755,2.232942
3.71527,23,238.79,1.42737696,2.232557
3.737024,22.55,238.34,1.44921388,2.266393
3.73566,22.45,241,1.45329742,2.27245
3.724265,22.66,243.19,1.45026981,2.276107
3.720849,22.34,242.55,1.45756529,2.299071
3.701407,22.4,243.5,1.44641718,2.291437
3.701046,20.23,240.15,1.43396018,2.26949
3.714059,19.7,235.1,1.43471339,2.264131
3.703141,20.12,231.41,1.44321377,2.278882
3.694989,20.14,232.7,1.44720235,2.28885
3.690544,20.11,235.51,1.44719243,2.293237
3.69691,19.1,226,1.44759563,2.280676
3.705821,18.38,223,1.45133245,2.286417
3.702022,18.49,223.85,1.43863144,2.263954
3.699497,19,226,1.43579012,2.267358
3.72325,19.1,228.35,1.44451133,2.285345
3.72053,18.93,223.55,1.44467585,2.281956
3.70815,19.04,223,1.44429139,2.286076
3.681685,18.44,225,1.43016451,2.259152
3.669176,19.1,229.5,1.42741683,2.253663
3.658794,19.7,230.2,1.43246209,2.270523
3.636286,20.65,230.5,1.42588584,2.269963
3.617198,19.51,224.5,1.40684719,2.232251
3.623574,19.04,224.75,1.41078565,2.23651
3.625926,18.7,225,1.40587803,2.234677
3.6324,18.66,224.25,1.40645846,2.236009
3.621224,17.83,221.25,1.41227149,2.257574
3.621426,17.41,218.25,1.41537639,2.266622
3.628493,17.27,215.35,1.41036823,2.255759
3.644606,17.65,211.9,1.42486423,2.285366
3.641166,17.62,213.75,1.42176106,2.269509
3.631533,17.88,216.35,1.39303047,2.216638
3.630849,17.88,215.55,1.38671466,2.198414
3.606209,18.27,219,1.37993889,2.187555
3.602929,18.11,215.98,1.37147444,2.166744
3.603531,18.43,213.5,1.38144484,2.18495
3.616225,17.8,209.14,1.42381522,2.287519
3.587788,18.04,215.4,1.39832701,2.240659
3.569911,18.07,215.5,1.39620438,2.238421
3.56412,18.38,214.75,1.40040249,2.249244
3.571206,17.78,208.7,1.39991027,2.248594
3.597529,17.5,206.3,1.4112807,2.262791
3.576294,17.38,208.6,1.39752037,2.245232
3.585557,17.7,213,1.40459951,2.258078
3.582861,17.56,209.9,1.39027057,2.232898
3.584637,17.99,214.15,1.40583934,2.257384
3.595272,17.63,215.5,1.42700475,2.30077
3.59419,17.54,214.4,1.43363796,2.318316
3.594778,17.29,210,1.43765092,2.327936
3.588778,17.39,213,1.45130219,2.364816
3.601096,17.9,221.55,1.43639071,2.321821
3.578507,18.7,225.7,1.41355139,2.278498
3.575333,19.94,226.7,1.39212076,2.235652
3.583784,19.58,222.9,1.41938177,2.290194
3.581751,19.61,226.9,1.41932289,2.295939
3.596739,19.04,220.24,1.44191076,2.329148
3.595854,18.97,217.35,1.44962095,2.344818
3.594462,18.73,209.65,1.45665278,2.356468
3.599879,19.32,209.85,1.46615983,2.375919
3.578786,19.31,216.75,1.43782648,2.314714
3.583014,17.39,217.25,1.44270537,2.323145
3.598826,15,215,1.43399345,2.298411
3.569464,16.81,233.75,1.38166966,2.200833
3.582984,16.36,234.42,1.39721819,2.228534
3.584813,16.07,232.25,1.40569074,2.246455
3.562682,15.76,235.3,1.37017034,2.174919
3.569678,15.91,235.3,1.35798223,2.14826
3.570917,16.02,235,1.35682716,2.146019
3.566094,15.2,231.4,1.36840712,2.171247
3.561554,15,236.9,1.35557451,2.145077
3.553573,15.24,237.75,1.35020789,2.13503
3.55242,15.3,239.48,1.37607935,2.190429
3.560235,15.05,240,1.35674739,2.144958
3.556274,15,234.7,1.35206848,2.133741
3.563651,14.96,230,1.36589623,2.164
3.54657,15.6,233.25,1.36553664,2.166624
3.55041,15.45,233.5,1.35760077,2.147023
3.554654,15.7,234.45,1.36976485,2.173497
3.549204,15.79,233,1.34583025,2.123683
3.54899,15.97,227.5,1.34949586,2.131348
3.564185,15.86,225.9,1.35169867,2.12707
3.567052,15.98,228,1.33479499,2.088806
3.563643,15.9,227.45,1.33099419,2.082521
3.544729,16.15,232.69,1.30961448,2.048513
3.540141,16.89,233.95,1.2911215,2.013847
3.559485,16.71,232.69,1.30074172,2.031412
3.575901,16.33,227.9,1.31132511,2.046218
3.574839,15.7,224.84,1.29776452,2.018111
3.567997,15.25,222.63,1.31162459,2.047687
3.575162,15.41,218.88,1.3317924,2.091382
3.576695,15.28,222.06,1.33365705,2.09662
3.599713,15.28,220,1.34304906,2.109353
3.614959,15.38,218.6,1.35546146,2.129699
3.605235,15.3,219,1.34721282,2.114824
3.608369,15.46,222.2,1.34488377,2.110327
3.615761,15.31,220,1.36379366,2.146645
3.615367,15.55,225,1.36176726,2.142017
3.616251,15.55,225,1.36187643,2.141944
3.608278,15.59,227.5,1.3326923,2.088115
3.590965,15.8,230.5,1.30335182,2.040613
3.581014,16.24,232,1.30474952,2.047522
3.561143,15.95,224.88,1.31264112,2.068598
3.562775,16,224.5,1.31807699,2.080811
3.570177,16.36,225.45,1.32407002,2.091267
3.566944,16.2,225.5,1.33334117,2.115915
3.569587,16.55,226.2,1.34582955,2.144703
3.594002,17.5,224.25,1.34953417,2.142684
3.598695,17.6,224.85,1.34609524,2.131105
3.593477,19,228,1.33874544,2.1162
3.605043,19.1,225,1.35383877,2.145848
3.603063,18.9,224.5,1.36040547,2.162524
3.599597,19,222.5,1.36281416,2.169689
3.606849,20.4,228.1,1.35875141,2.160092
3.603752,20.99,230.55,1.35508067,2.15222
3.611333,20.53,227.6,1.36395289,2.16791
3.633072,20.2,224.7,1.37762704,2.193898
3.635279,20.21,226.95,1.38081729,2.200903
3.632488,20.69,229.56,1.36918141,2.176779
3.627588,20,227,1.36765695,2.176256
3.628425,20.5,228.2,1.37491929,2.190958
3.627422,20.78,230,1.36579238,2.168444
3.624529,21.07,231.42,1.35255643,2.137018
3.641347,20.83,239,1.34610536,2.127387
3.631379,20.74,233.1,1.34710325,2.133729
3.631001,21.19,239.42,1.34522572,2.129217
3.626897,20.8,235.7,1.35490286,2.150853
3.627738,20.27,236,1.33772008,2.109554
3.648736,19.78,231,1.34997251,2.134326
3.642516,19.47,235.5,1.35231987,2.140665
3.659082,20.16,236.5,1.3493468,2.126986
3.670314,21.39,240,1.36219398,2.15382
3.66761,22.17,235.45,1.36039667,2.146674
3.674302,22.3,233,1.35951722,2.140388
3.651992,21.22,228,1.3399924,2.106047
3.645636,20.89,228,1.33992361,2.106148
3.63856,20.79,229,1.32663427,2.084087
3.638936,20.75,229.09,1.32650187,2.076067
3.63388,20.85,229.3,1.32312526,2.071106
3.646783,21.04,226.55,1.32350608,2.068056
3.654062,21.63,228.51,1.32827559,2.077947
3.652625,20.38,232.62,1.33284368,2.088747
3.658532,20.25,231.5,1.3379139,2.094045
3.666914,20.13,229.4,1.3347065,2.082016
3.680274,19.82,226.95,1.35136905,2.1088
3.71848,18.32,223.6,1.35107775,2.09318
3.672791,18.3,223,1.331408,2.065896
3.684595,21.57,224.78,1.33086135,2.055161
3.675182,22.58,227.5,1.32877648,2.052217
3.682094,21.96,227.7,1.32225676,2.032986
3.657449,22.4,229.72,1.31909284,2.031852
3.671285,23.95,226,1.30954141,2.0046
3.665018,24.14,229.25,1.29768435,1.980428
3.651685,24.54,232.1,1.29383931,1.975254
3.671097,23.3,227.71,1.29968074,1.982861
3.665407,25.3,230.5,1.28376186,1.95657
3.691513,24.3,230.61,1.30603086,1.987982
3.700099,23.93,228.7,1.3114275,1.998105
3.670214,23.81,226.55,1.31274532,2.013309
3.651379,24.52,227.88,1.30690824,2.009154
3.654884,24.27,227.8,1.31659251,2.02725
3.661584,24.48,229.75,1.30805903,2.005293
3.654767,23.91,230.7,1.30157464,1.990589
3.661081,24.41,229.78,1.31035517,2.008966
3.658528,24.08,227.65,1.29549231,1.976096
3.652569,24.2,228.01,1.29693999,1.981843
3.646947,24.92,229,1.30136815,1.992451
3.670072,25.05,226.65,1.32941148,2.044327
3.680401,24.71,222.45,1.33445954,2.052096
3.691681,25.48,225,1.33386906,2.046712
3.676137,25.9,224,1.33138948,2.045781
3.677615,25.39,226.11,1.3312668,2.044757
3.660205,25.85,227.75,1.32323967,2.037352
3.642315,25.45,233,1.30434518,2.008015
3.662854,24.69,230.67,1.31244985,2.015558
3.672166,23.69,230.5,1.31000817,2.005487
3.679091,23.87,228.49,1.30480955,1.990771
3.685254,24.04,227,1.306227,1.990232
3.698026,25,227.5,1.31219854,2.001426
3.676214,24.59,229.75,1.32014088,2.028826
3.682243,24.7,229.6,1.31087298,2.002996
3.701668,24.28,225.59,1.31060803,1.99936
3.702172,24.5,223.7,1.3081906,1.99181
3.707958,24.8,225.6,1.32487055,2.030056
3.694072,23.4,228.9,1.32693385,2.038214
3.67568,23.6,226.95,1.32569006,2.043749
3.68971,22.85,225.7,1.33112897,2.050256
3.715233,22.59,225,1.34474707,2.073417
3.710349,22.35,224,1.34284533,2.070945
3.721145,22.56,223.5,1.35029995,2.079794
3.712077,22.73,224.5,1.34186578,2.066564
3.699346,23,226.7,1.3469866,2.083674
3.699335,22.6,230.53,1.3553659,2.10122
3.693823,22.79,231.49,1.36095174,2.116391
3.700862,22.35,230.3,1.35956953,2.11219
3.704575,22.9,227.8,1.36166147,2.113061
3.724363,22.49,225.32,1.36095788,2.103429
3.736309,22.65,231,1.37184384,2.120256
3.745445,22.79,231.6,1.38066922,2.136117
3.739317,23,233.39,1.37752229,2.131262
3.745197,23.79,234,1.37123609,2.11312
3.733934,23.21,233.25,1.36282029,2.098176
3.724292,23.39,233.4,1.37224341,2.118486
3.718,23.35,234,1.37972548,2.13958
3.761783,22,232.55,1.38735699,2.140506
3.766292,22.84,232.49,1.39749228,2.16204
3.753304,22.65,231.85,1.39656498,2.168641
3.7951,22.38,231.44,1.41370684,2.1936
3.797235,21.42,232.71,1.41923344,2.203359
3.772666,21.28,234.1,1.40523274,2.181083
3.78723,21.26,232,1.42392447,2.220218
3.801066,20.9,235,1.42702092,2.22358
3.8032,21.13,235,1.42470299,2.21938
3.809521,21.11,232.9,1.43017157,2.231308
3.818474,22.17,232.2,1.43647226,2.240937
3.819775,23.7,230.07,1.43738597,2.244891
3.811398,23.63,231.1,1.42438906,2.217511
3.828031,23.99,229.45,1.43844467,2.238193
3.847531,23.68,228,1.43291162,2.219308
3.845422,24.13,232.02,1.4258614,2.204358
3.831788,23.49,234.74,1.42259975,2.201667
3.834519,24.07,235,1.43865146,2.231803
3.899927,24.11,235.25,1.45709965,2.251079
3.905091,24.75,236.98,1.45772135,2.247797
3.887346,24.79,238.1,1.44992151,2.23704
3.865175,24.73,238.29,1.44929269,2.242677
3.869497,24.78,240.9,1.4378143,2.219915
3.886238,24.6,237.5,1.45841348,2.251829
3.878211,24.62,238.66,1.45168751,2.241363
3.868543,24.34,238.6,1.44419794,2.226754
3.866473,24.15,238.65,1.44534483,2.230188
3.851937,25.15,239.1,1.45053535,2.24862
3.845761,24.2,238.85,1.4335301,2.216025
3.85552,23.95,240.37,1.44521177,2.233789
3.879801,24.08,242.4,1.453464,2.240296
3.860612,24.21,241.77,1.44694195,2.230197
3.851287,23.9,241.13,1.44856348,2.240281
3.850726,24.09,239.89,1.4616294,2.263431
3.852969,23.24,238.8,1.46588896,2.273573
3.854345,23.17,240.6,1.46738202,2.27389
3.863885,23.3,239.45,1.46700518,2.269088
3.8646,23.25,238.95,1.45368045,2.238663
3.871506,23.3,240.2,1.46691153,2.265955
3.862817,23.24,239.82,1.47314721,2.278107
3.836293,23.32,242.65,1.46330045,2.263746
3.843242,23.2,240.2,1.46803461,2.273123
3.872169,23.5,244.75,1.47211265,2.272198
3.886213,23.44,241.7,1.47340227,2.271198
3.865057,23.4,244.99,1.466943,2.263716
3.892064,23.81,243.95,1.4690663,2.257314
3.895579,23.74,243,1.46526311,2.248345
3.911997,23.74,241.53,1.4731374,2.257782
3.933494,23.73,242.75,1.48136412,2.269269
3.916216,23.84,246.7,1.47038348,2.256324
3.913767,23.95,245.25,1.46245861,2.242527
3.911508,23.9,242.99,1.46255048,2.244057
3.890054,22.94,241.2,1.44618007,2.217616
3.877495,21.88,240.68,1.44983569,2.224901
3.871024,21.75,242.7,1.43708726,2.205768
3.86822,21.15,240.19,1.45679854,2.243166
3.885733,21.51,238.65,1.47193861,2.27199
3.899485,21.06,236.8,1.46852446,2.257913
3.862537,21.04,238.35,1.44902084,2.228525
3.847355,21.1,239.74,1.45093889,2.237536
3.851038,22.4,241.85,1.45998245,2.255511
3.854696,21.9,243.85,1.45556234,2.244294
3.823745,21.46,247.65,1.43144555,2.205926
3.829508,21.01,246.8,1.4528935,2.251898
3.822352,21.32,246.94,1.44824265,2.243411
3.825279,21.41,248.1,1.44052494,2.226895
3.833554,21,246.46,1.43242438,2.207257
3.839412,21,246.35,1.4310476,2.203975
3.840551,20.18,244.9,1.44396003,2.235283
3.84252,21.16,245.35,1.45852796,2.26727
3.845012,21.06,243.1,1.45884836,2.269066
3.844157,21.22,243.5,1.45892658,2.272212
3.839333,21,240.75,1.45777348,2.268817
3.837279,21.16,239.9,1.45628586,2.265392
3.823924,21.49,239.8,1.44859846,2.255518
3.814843,21.18,238.33,1.45775984,2.274884
3.793051,21.21,236.55,1.43565712,2.235302
3.789433,21.25,236.52,1.43154179,2.229479
3.762239,21.38,239.2,1.42404384,2.218425
3.7348,21.4,235.95,1.40084698,2.180623
3.739667,21.43,239.15,1.39452277,2.176503
3.738866,22.38,239.49,1.40695794,2.204334
3.72453,22.4,238.79,1.41111645,2.217442
3.746478,23.01,240.8,1.40084386,2.190048
3.76566,22.82,241.65,1.38563509,2.156716
3.759021,22.96,243.54,1.39151014,2.169306
3.752964,22.9,243.8,1.38408495,2.153053
3.725912,23.06,246.7,1.382948,2.152433
3.708569,22.8,246.7,1.3825918,2.157093
3.703613,22.32,244.29,1.39410976,2.186593
3.696541,22,245.3,1.38844771,2.175846
3.708347,21.8,244.05,1.37547968,2.144557
3.696439,22.58,244.2,1.38170938,2.159235
3.698363,22.5,244.1,1.37497435,2.142166
3.699324,22.78,242.09,1.35761977,2.10305
3.703741,22.68,239.59,1.36328975,2.113688
3.697583,23.2,235.16,1.35764767,2.103418
3.694201,24.6,234.6,1.3645518,2.115894
3.690769,26.21,235.25,1.3668709,2.122874
3.694428,26.77,232.2,1.35819008,2.104802
3.695055,26.02,229,1.37489742,2.140243
3.688189,25.96,228.99,1.3560962,2.100499
3.69001,26.77,233.02,1.34779658,2.082876
3.679989,27.07,234,1.34596463,2.078738
3.692611,26.9,233.4,1.35774456,2.104443
3.703879,26.5,236.98,1.38505682,2.16244
3.701414,26.85,236.25,1.38640722,2.16594
3.71177,27.15,236.78,1.39772417,2.187315
3.719881,27.19,238.2,1.40343925,2.198154
3.711009,28.31,237.95,1.40369291,2.201468
3.727883,29.18,240.15,1.41559294,2.22346
3.721861,28.97,240.4,1.41374915,2.219328
3.7417,27.41,242.75,1.43282424,2.249739
3.744604,27.54,243.65,1.44348274,2.271643
3.750886,28.05,245.85,1.4401093,2.261567
3.749199,28.69,244.7,1.44379478,2.27273
3.713901,28.7,246.17,1.42938915,2.254361
3.714141,29.36,247.95,1.4303629,2.251141
3.707094,29.22,247.5,1.43533112,2.262798
3.725813,29.99,248.1,1.43532711,2.253302
3.728716,28.84,247,1.44165375,2.262129
3.731043,29.24,246.01,1.45014084,2.280099
3.734432,28.89,247.5,1.44807094,2.274087
3.730854,29.25,249.7,1.45506041,2.285165
3.740551,29.54,248.9,1.46480177,2.300304
3.724044,32.22,250.85,1.45926359,2.297005
3.725305,33.5,249.75,1.46615289,2.313404
3.748959,33.48,247.7,1.46662261,2.304381
3.751585,33.25,249.5,1.47341521,2.316975
3.750429,34.2,251.85,1.47599678,2.328898
3.759092,32,253.25,1.47475179,2.322376
3.780252,31.95,255.9,1.47798877,2.319067
3.794067,32.7,257,1.49977097,2.358337
3.776029,33.35,257.5,1.50616734,2.372284
3.794933,33,259.05,1.50637965,2.365419
